Sample,X(ms) [09.03.2026 23:32:18 281 UTC],"SP X_2[%QD48]","SP Y_2[%QD52]","SP Z_2[%QD56]","SP X_1[%QD36]","SP Y_1[%QD40]","SP Z_1[%QD44]","Box Weight[%ID32]"
6100,1773099531038.837700,2.5,3.29999995231628,1,3.70000004768372,7.30000019073486,1,0.00182037358172238
6101,1773099531101.881700,2.5,3.29999995231628,1,3.70000004768372,7.30000019073486,1,0
6102,1773099531170.658300,2.5,3.29999995231628,1,3.70000004768372,7.30000019073486,1,0
6103,1773099531232.540200,2.5,3.29999995231628,1,3.70000004768372,7.30000019073486,1,0
6104,1773099531295.580600,2.5,3.29999995231628,1,3.70000004768372,7.30000019073486,1,0
6105,1773099531359.780500,2.5,3.29999995231628,1,3.70000004768372,7.30000019073486,1,0
6106,1773099531424.598400,2.5,3.29999995231628,1,3.70000004768372,7.30000019073486,1,0
6107,1773099531488.481300,2.5,3.29999995231628,1,3.70000004768372,7.30000019073486,1,0
6108,1773099531553.399800,2.5,3.29999995231628,1,3.70000004768372,7.30000019073486,1,0
6109,1773099531619.747100,2.5,3.29999995231628,1,3.70000004768372,7.30000019073486,1,0
6110,1773099531684.923100,2.5,3.29999995231628,1,3.70000004768372,7.30000019073486,1,0
6111,1773099531748.028100,2.5,3.29999995231628,1,3.70000004768372,7.30000019073486,1,0
6112,1773099531812.673900,2.5,3.29999995231628,1,3.70000004768372,7.30000019073486,1,0
6113,1773099531875.868200,2.5,3.29999995231628,1,3.70000004768372,7.30000019073486,1,0
6114,1773099531941.640100,2.5,3.29999995231628,1,3.70000004768372,7.30000019073486,1,0
6115,1773099532004.899000,2.5,3.29999995231628,1,3.70000004768372,7.30000019073486,1,0
6116,1773099532070.403000,2.5,3.29999995231628,1,3.70000004768372,7.30000019073486,1,0
6117,1773099532134.051000,2.5,3.29999995231628,1,3.70000004768372,7.30000019073486,1,0
6118,1773099532201.520200,2.5,3.29999995231628,1,3.70000004768372,7.30000019073486,1,0
6119,1773099532263.301900,2.5,3.29999995231628,1,3.70000004768372,7.30000019073486,1,0
6120,1773099532327.057100,2.5,3.29999995231628,1,3.70000004768372,7.30000019073486,1,0
6121,1773099532391.255700,2.5,3.29999995231628,1,3.70000004768372,7.30000019073486,1,0
6122,1773099532455.740700,2.5,3.29999995231628,1,3.70000004768372,7.30000019073486,1,0
6123,1773099532520.149700,2.5,3.29999995231628,1,3.70000004768372,7.30000019073486,1,0
6124,1773099532584.563900,2.5,3.29999995231628,1,3.70000004768372,7.30000019073486,1,0
6125,1773099532654.728900,2.5,3.29999995231628,1,3.70000004768372,7.30000019073486,1,0
6126,1773099532714.421000,2.5,3.29999995231628,1,3.70000004768372,7.30000019073486,1,0
6127,1773099532781.438100,2.5,3.29999995231628,1,3.70000004768372,7.30000019073486,1,0
6128,1773099532842.427500,2.5,3.29999995231628,1,3.70000004768372,7.30000019073486,1,0
6129,1773099532906.516700,2.5,3.29999995231628,1,3.70000004768372,7.30000019073486,1,0
6130,1773099532972.993300,2.5,3.29999995231628,1,3.70000004768372,7.30000019073486,1,0
6131,1773099533037.626900,2.5,3.29999995231628,1,3.70000004768372,7.30000019073486,1,0
6132,1773099533103.400200,2.5,3.29999995231628,1,3.70000004768372,7.30000019073486,1,0
6133,1773099533169.731900,2.5,3.29999995231628,1,3.70000004768372,7.30000019073486,1,0
6134,1773099533229.954300,2.5,3.29999995231628,1,3.70000004768372,7.30000019073486,1,0
6135,1773099533294.527500,2.5,3.29999995231628,1,3.70000004768372,7.30000019073486,1,0
6136,1773099533358.226200,2.5,3.29999995231628,1,3.70000004768372,7.30000019073486,1,0
6137,1773099533422.280800,2.5,3.29999995231628,1,3.70000004768372,7.30000019073486,1,0
6138,1773099533486.513100,2.5,3.29999995231628,1,3.70000004768372,7.30000019073486,1,0
6139,1773099533551.452000,2.5,3.29999995231628,1,3.70000004768372,7.30000019073486,1,0
6140,1773099533615.550900,2.5,3.29999995231628,1,3.70000004768372,7.30000019073486,1,0
6141,1773099533683.932700,2.5,3.29999995231628,1,3.70000004768372,7.30000019073486,1,0
6142,1773099533747.982000,2.5,3.29999995231628,1,3.70000004768372,7.30000019073486,1,0
6143,1773099533808.922200,2.5,3.29999995231628,1,3.70000004768372,7.30000019073486,1,0
6144,1773099533875.689300,2.5,3.29999995231628,1,3.70000004768372,7.30000019073486,1,0
6145,1773099533937.842700,2.5,3.29999995231628,1,3.70000004768372,7.30000019073486,1,0
6146,1773099534002.556400,2.5,3.29999995231628,1,3.70000004768372,7.30000019073486,1,0
6147,1773099534066.713000,2.5,3.29999995231628,1,3.70000004768372,7.30000019073486,1,0
6148,1773099534131.276700,2.5,3.29999995231628,1,3.70000004768372,7.30000019073486,1,0
6149,1773099534199.420300,2.5,3.29999995231628,1,3.70000004768372,7.30000019073486,1,0
6150,1773099534260.925600,2.5,3.29999995231628,1,3.70000004768372,7.30000019073486,1,0
6151,1773099534326.377000,2.5,3.29999995231628,1,3.70000004768372,7.30000019073486,1,0
6152,1773099534391.835100,2.5,3.29999995231628,1,3.70000004768372,7.30000019073486,1,0.021459961310029
6153,1773099534454.264200,2.5,3.29999995231628,1,3.70000004768372,7.30000019073486,1,0
6154,1773099534518.216300,2.5,3.29999995231628,1,3.70000004768372,7.30000019073486,1,0
6155,1773099534582.445200,2.5,3.29999995231628,1,3.70000004768372,7.30000019073486,1,0
6156,1773099534648.368400,2.5,3.29999995231628,1,3.70000004768372,7.30000019073486,1,0
6157,1773099534711.554600,2.5,3.29999995231628,1,3.70000004768372,7.30000019073486,1,0
6158,1773099534776.970500,2.5,3.29999995231628,1,3.70000004768372,7.30000019073486,1,0
6159,1773099534840.602200,2.5,3.29999995231628,1,3.70000004768372,7.30000019073486,1,0
6160,1773099534904.705200,2.5,3.29999995231628,1,3.70000004768372,7.30000019073486,1,0
6161,1773099534969.337900,2.5,3.29999995231628,1,3.70000004768372,7.30000019073486,1,0
6162,1773099535033.871500,2.5,3.29999995231628,1,3.70000004768372,7.30000019073486,1,0
6163,1773099535100.666900,2.5,3.29999995231628,1,3.70000004768372,7.30000019073486,1,0
6164,1773099535163.021900,2.5,3.29999995231628,1,3.70000004768372,7.30000019073486,1,0
6165,1773099535230.448600,2.5,3.29999995231628,1,3.70000004768372,7.30000019073486,1,0
6166,1773099535291.667900,2.5,3.29999995231628,1,3.70000004768372,7.30000019073486,1,0
6167,1773099535357.487300,2.5,3.29999995231628,1,3.70000004768372,7.30000019073486,1,0
6168,1773099535420.779200,2.5,3.29999995231628,1,3.70000004768372,7.30000019073486,1,0
6169,1773099535488.221000,7,5.69999980926514,1,3.70000004768372,7.30000019073486,1,0
6170,1773099535551.447500,7,5.69999980926514,1,3.70000004768372,7.30000019073486,1,0.0178649909794331
6171,1773099535614.675500,7,5.69999980926514,1,3.70000004768372,7.30000019073486,1,0
6172,1773099535682.562100,7,5.69999980926514,1,3.70000004768372,7.30000019073486,1,0
6173,1773099535743.820300,7,5.69999980926514,1,3.70000004768372,7.30000019073486,1,0
6174,1773099535810.361600,7,5.69999980926514,1,3.70000004768372,7.30000019073486,1,0
6175,1773099535871.780500,7,5.69999980926514,1,3.70000004768372,7.30000019073486,1,0
6176,1773099535936.372500,7,5.69999980926514,1,3.70000004768372,7.30000019073486,1,0
6177,1773099536000.995700,7,5.69999980926514,1,3.70000004768372,7.30000019073486,1,0
6178,1773099536068.165300,7,5.69999980926514,1,3.70000004768372,7.30000019073486,1,0
6179,1773099536131.949100,7,5.69999980926514,1,3.70000004768372,7.30000019073486,1,0
6180,1773099536195.778200,7,5.69999980926514,1,3.70000004768372,7.30000019073486,1,0
6181,1773099536263.757500,7,5.69999980926514,1,3.70000004768372,7.30000019073486,1,0
6182,1773099536323.591300,7,5.69999980926514,1,3.70000004768372,7.30000019073486,1,0
6183,1773099536390.548200,7,5.69999980926514,1,3.70000004768372,7.30000019073486,1,0
6184,1773099536452.694200,7,5.69999980926514,1,3.70000004768372,7.30000019073486,1,0
6185,1773099536517.143300,7,5.69999980926514,1,3.70000004768372,7.30000019073486,1,0
6186,1773099536582.903600,7,5.69999980926514,5.09999990463257,3.70000004768372,7.30000019073486,1,0
6187,1773099536646.936900,7,5.69999980926514,5.09999990463257,3.70000004768372,7.30000019073486,1,0.0506790168583393
6188,1773099536710.666000,7,5.69999980926514,5.09999990463257,3.70000004768372,7.30000019073486,1,0
6189,1773099536779.740800,7,5.69999980926514,5.09999990463257,3.70000004768372,7.30000019073486,1,0
6190,1773099536839.681200,7,5.69999980926514,5.09999990463257,3.70000004768372,7.30000019073486,1,0
6191,1773099536904.023400,7,5.69999980926514,5.09999990463257,3.70000004768372,7.30000019073486,1,0
6192,1773099536970.604100,7,5.69999980926514,5.09999990463257,3.70000004768372,7.30000019073486,1,0
6193,1773099537033.187600,7,5.69999980926514,5.09999990463257,3.70000004768372,7.30000019073486,1,0
6194,1773099537098.339600,7,5.69999980926514,5.09999990463257,3.70000004768372,7.30000019073486,1,0
6195,1773099537162.312800,7,5.69999980926514,5.09999990463257,3.70000004768372,7.30000019073486,1,0
6196,1773099537230.841600,7,5.69999980926514,5.09999990463257,3.70000004768372,7.30000019073486,1,0
6197,1773099537296.188500,7,5.69999980926514,5.09999990463257,3.70000004768372,7.30000019073486,1,0
6198,1773099537358.285200,7,5.69999980926514,5.09999990463257,3.70000004768372,7.30000019073486,1,0
6199,1773099537420.264000,7,5.69999980926514,5.09999990463257,3.70000004768372,7.30000019073486,1,0
6200,1773099537484.686900,7,5.69999980926514,5.09999990463257,3.70000004768372,7.30000019073486,1,0
6201,1773099537549.134200,7,5.69999980926514,5.09999990463257,3.70000004768372,7.30000019073486,1,0
6202,1773099537613.713400,7,5.69999980926514,5.09999990463257,3.70000004768372,7.30000019073486,1,0
6203,1773099537679.864300,7,5.69999980926514,5.09999990463257,3.70000004768372,7.30000019073486,1,0
6204,1773099537743.071000,7,5.69999980926514,5.09999990463257,3.70000004768372,7.30000019073486,1,0
6205,1773099537810.931100,7,5.69999980926514,5.09999990463257,3.70000004768372,7.30000019073486,1,0
6206,1773099537874.303600,7,5.69999980926514,5.09999990463257,3.70000004768372,7.30000019073486,1,0.00636444101110101
6207,1773099537936.777500,7,5.69999980926514,5.09999990463257,3.70000004768372,7.30000019073486,1,0
6208,1773099538001.114300,7,5.69999980926514,5.09999990463257,3.70000004768372,7.30000019073486,1,0
6209,1773099538067.117500,7,5.69999980926514,5.09999990463257,3.70000004768372,7.30000019073486,1,0
6210,1773099538132.263200,7,5.69999980926514,5.09999990463257,3.70000004768372,7.30000019073486,1,0
6211,1773099538199.827900,7,5.69999980926514,5.09999990463257,3.70000004768372,7.30000019073486,1,0
6212,1773099538263.186400,7,5.69999980926514,5.09999990463257,3.70000004768372,7.30000019073486,1,0
6213,1773099538323.521900,7,5.69999980926514,5.09999990463257,3.70000004768372,7.30000019073486,1,0
6214,1773099538388.021200,7,5.69999980926514,5.09999990463257,3.70000004768372,7.30000019073486,1,0
6215,1773099538452.783100,7,5.69999980926514,5.09999990463257,3.70000004768372,7.30000019073486,1,0
6216,1773099538516.927400,7,5.69999980926514,5.09999990463257,3.70000004768372,7.30000019073486,1,0
6217,1773099538581.940700,7,5.69999980926514,5.09999990463257,3.70000004768372,7.30000019073486,1,0
6218,1773099538646.223000,7,5.69999980926514,5.09999990463257,3.70000004768372,7.30000019073486,1,0
6219,1773099538710.380500,7,5.69999980926514,5.09999990463257,3.70000004768372,7.30000019073486,1,0
6220,1773099538779.455600,7,5.69999980926514,5.09999990463257,3.70000004768372,7.30000019073486,1,0
6221,1773099538839.661400,7,5.69999980926514,5.09999990463257,3.70000004768372,7.30000019073486,1,0
6222,1773099538906.917200,7,5.69999980926514,1,3.70000004768372,7.30000019073486,1,0
6223,1773099538969.453300,7,5.69999980926514,1,3.70000004768372,7.30000019073486,1,0.0248901359736919
6224,1773099539032.837800,7,5.69999980926514,1,3.70000004768372,7.30000019073486,1,0
6225,1773099539097.281500,7,5.69999980926514,1,3.70000004768372,7.30000019073486,1,0
6226,1773099539161.847700,7,5.69999980926514,1,3.70000004768372,7.30000019073486,1,0
6227,1773099539226.981200,7,5.69999980926514,1,3.70000004768372,7.30000019073486,1,0
6228,1773099539296.063100,7,5.69999980926514,1,3.70000004768372,7.30000019073486,1,0
6229,1773099539355.400000,7,5.69999980926514,1,3.70000004768372,7.30000019073486,1,0
6230,1773099539420.114000,7,5.69999980926514,1,3.70000004768372,7.30000019073486,1,0
6231,1773099539485.919700,7,5.69999980926514,1,3.70000004768372,7.30000019073486,1,0
6232,1773099539548.767900,7,5.69999980926514,1,3.70000004768372,7.30000019073486,1,0
6233,1773099539613.257400,7,5.69999980926514,1,3.70000004768372,7.30000019073486,1,0
6234,1773099539676.956200,7,5.69999980926514,1,3.70000004768372,7.30000019073486,1,0
6235,1773099539741.533200,7,5.69999980926514,1,3.70000004768372,7.30000019073486,1,0
6236,1773099539810.418600,7,5.69999980926514,1,3.70000004768372,7.30000019073486,1,0
6237,1773099539871.400700,7,5.69999980926514,1,3.70000004768372,7.30000019073486,1,0
6238,1773099539935.342600,7,5.69999980926514,1,3.70000004768372,7.30000019073486,1,0
6239,1773099540001.213800,7,5.69999980926514,1,3.70000004768372,7.30000019073486,1,0
6240,1773099540064.316500,2.5,6,1,3.70000004768372,7.30000019073486,1,0
6241,1773099540128.644500,2.5,6,1,3.70000004768372,7.30000019073486,1,0
6242,1773099540192.832900,2.5,6,1,3.70000004768372,7.30000019073486,1,0
6243,1773099540257.401000,2.5,6,1,3.70000004768372,7.30000019073486,1,0
6244,1773099540325.649300,2.5,6,1,3.70000004768372,7.30000019073486,1,0
6245,1773099540386.432700,2.5,6,1,3.70000004768372,7.30000019073486,1,0
6246,1773099540451.188800,2.5,6,1,3.70000004768372,7.30000019073486,1,0
6247,1773099540515.693800,2.5,6,1,3.70000004768372,7.30000019073486,1,0
6248,1773099540581.453800,2.5,6,1,3.70000004768372,7.30000019073486,1,0
6249,1773099540644.275300,2.5,6,1,3.70000004768372,7.30000019073486,1,0
6250,1773099540708.642900,2.5,6,1,3.70000004768372,7.30000019073486,1,0
6251,1773099540773.040300,2.5,6,1,3.70000004768372,7.30000019073486,1,0
6252,1773099540842.410700,2.5,6,1,3.70000004768372,7.30000019073486,1,0
6253,1773099540902.524600,2.5,6,1,3.70000004768372,7.30000019073486,1,0
6254,1773099540967.797200,2.5,6,1,3.70000004768372,7.30000019073486,1,0
6255,1773099541031.510700,2.5,6,1,3.70000004768372,7.30000019073486,1,0
6256,1773099541095.486200,2.5,6,1,3.70000004768372,7.30000019073486,1,0
6257,1773099541159.867200,2.5,6,1,3.70000004768372,7.30000019073486,1,0
6258,1773099541224.585300,2.5,6,1,3.70000004768372,7.30000019073486,1,0
6259,1773099541290.877100,2.5,6,5.40000009536743,3.70000004768372,7.30000019073486,1,0
6260,1773099541354.026900,2.5,6,5.40000009536743,3.70000004768372,7.30000019073486,1,0.0481964126229286
6261,1773099541419.710500,2.5,6,5.40000009536743,3.70000004768372,7.30000019073486,1,0.0135055538266897
6262,1773099541482.882300,2.5,6,5.40000009536743,3.70000004768372,7.30000019073486,1,0
6263,1773099541548.527800,2.5,6,5.40000009536743,3.70000004768372,7.30000019073486,1,0
6264,1773099541612.238900,2.5,6,5.40000009536743,3.70000004768372,7.30000019073486,1,0
6265,1773099541680.226900,2.5,6,5.40000009536743,3.70000004768372,7.30000019073486,1,0
6266,1773099541741.085000,2.5,6,5.40000009536743,3.70000004768372,7.30000019073486,1,0
6267,1773099541805.461700,2.5,6,5.40000009536743,3.70000004768372,7.30000019073486,1,0
6268,1773099541869.905300,2.5,6,5.40000009536743,3.70000004768372,7.30000019073486,1,0
6269,1773099541934.600500,2.5,6,5.40000009536743,3.70000004768372,7.30000019073486,1,0
6270,1773099542000.385800,2.5,6,5.40000009536743,3.70000004768372,7.30000019073486,1,0
6271,1773099542068.736700,2.5,6,5.40000009536743,3.70000004768372,7.30000019073486,1,0
6272,1773099542128.917400,2.5,6,5.40000009536743,3.70000004768372,7.30000019073486,1,0
6273,1773099542195.889500,2.5,6,5.40000009536743,3.70000004768372,7.30000019073486,1,0
6274,1773099542257.327300,2.5,6,5.40000009536743,3.70000004768372,7.30000019073486,1,0
6275,1773099542321.357900,2.5,6,5.40000009536743,3.70000004768372,7.30000019073486,1,0
6276,1773099542385.604500,2.5,6,5.40000009536743,3.70000004768372,7.30000019073486,1,0
6277,1773099542449.967400,2.5,6,1,3.70000004768372,7.30000019073486,1,0.0410034172236919
6278,1773099542514.292800,2.5,6,1,3.70000004768372,7.30000019073486,1,0.0300125125795603
6279,1773099542584.208100,2.5,6,1,3.70000004768372,7.30000019073486,1,0.0323745720088482
6280,1773099542644.066700,2.5,6,1,3.70000004768372,7.30000019073486,1,0
6281,1773099542711.778300,2.5,6,1,3.70000004768372,7.30000019073486,1,0
6282,1773099542775.959400,2.5,6,1,3.70000004768372,7.30000019073486,1,0
6283,1773099542837.304200,2.5,6,1,3.70000004768372,7.30000019073486,1,0
6284,1773099542901.304600,2.5,6,1,3.70000004768372,7.30000019073486,1,0
6285,1773099542965.509700,2.5,6,1,3.70000004768372,7.30000019073486,1,0
6286,1773099543029.875900,2.5,6,1,3.70000004768372,7.30000019073486,1,0
6287,1773099543095.655300,2.5,6,1,3.70000004768372,7.30000019073486,1,0
6288,1773099543162.495000,2.5,6,1,3.70000004768372,7.30000019073486,1,0
6289,1773099543228.291300,2.5,6,1,3.70000004768372,7.30000019073486,1,0
6290,1773099543289.406300,2.5,6,1,3.70000004768372,7.30000019073486,1,0
6291,1773099543352.523800,2.5,6,1,3.70000004768372,7.30000019073486,1,0
6292,1773099543416.448700,2.5,6,1,3.70000004768372,7.30000019073486,1,0
6293,1773099543480.931900,2.5,6,1,3.70000004768372,7.30000019073486,1,0
6294,1773099543545.346700,2.5,6,1,3.70000004768372,7.30000019073486,1,0
6295,1773099543615.476100,2.5,6,1,3.70000004768372,7.30000019073486,1,0
6296,1773099543677.834100,2.5,6,1,3.70000004768372,7.30000019073486,1,0
6297,1773099543740.486100,2.5,6,1,3.70000004768372,7.30000019073486,1,0.00952911376953125
6298,1773099543805.222900,2.5,6,1,3.70000004768372,7.30000019073486,1,0
6299,1773099543869.671700,2.5,6,1,3.70000004768372,7.30000019073486,1,0
6300,1773099543933.455000,2.5,6,1,3.70000004768372,7.30000019073486,1,0
6301,1773099543997.426800,2.5,6,1,3.70000004768372,7.30000019073486,1,0
6302,1773099544061.814000,2.5,6,1,3.70000004768372,7.30000019073486,1,0
6303,1773099544131.619500,2.5,6,1,3.70000004768372,7.30000019073486,1,0
6304,1773099544195.217600,2.5,6,1,3.70000004768372,7.30000019073486,1,0
6305,1773099544257.327400,2.5,6,1,3.70000004768372,7.30000019073486,1,0
6306,1773099544320.755900,2.5,6,1,3.70000004768372,7.30000019073486,1,0
6307,1773099544386.194400,2.5,6,1,3.70000004768372,7.30000019073486,1,0
6308,1773099544448.761900,2.5,6,1,3.70000004768372,7.30000019073486,1,0
6309,1773099544513.278200,2.5,6,1,3.70000004768372,7.30000019073486,1,0
6310,1773099544577.407200,2.5,6,1,3.70000004768372,7.30000019073486,1,0
6311,1773099544643.587800,2.5,6,1,3.70000004768372,7.30000019073486,1,0
6312,1773099544712.049600,2.5,6,1,3.70000004768372,7.30000019073486,1,3.26731562614441
6313,1773099544771.563300,2.5,6,1,3.70000004768372,7.30000019073486,1,3.32754373550415
6314,1773099544837.012700,2.5,6,1,3.70000004768372,7.30000019073486,1,3.20298624038696
6315,1773099544900.072900,2.5,6,1,3.70000004768372,7.30000019073486,1,0
6316,1773099544966.311100,2.5,6,1,3.70000004768372,7.30000019073486,1,0
6317,1773099545029.204000,2.5,6,1,3.70000004768372,7.30000019073486,1,0
6318,1773099545095.370800,2.5,6,1,3.70000004768372,7.30000019073486,1,0
6319,1773099545157.994800,2.5,6,1,3.70000004768372,7.30000019073486,1,0
6320,1773099545222.616500,2.5,6,1,3.70000004768372,7.30000019073486,1,0
6321,1773099545288.375400,2.5,6,1,3.70000004768372,7.30000019073486,1,0
6322,1773099545351.849300,2.5,6,1,3.70000004768372,7.30000019073486,1,0
6323,1773099545416.155300,2.5,6,1,3.70000004768372,7.30000019073486,1,0
6324,1773099545480.469900,2.5,6,1,3.70000004768372,7.30000019073486,1,0
6325,1773099545548.070100,2.5,6,1,3.70000004768372,7.30000019073486,1,0
6326,1773099545610.685400,2.5,6,1,3.70000004768372,7.30000019073486,1,0
6327,1773099545675.114300,2.5,6,1,3.70000004768372,7.30000019073486,1,5.00624990463257
6328,1773099545738.828500,2.5,6,1,3.70000004768372,7.30000019073486,1,5.00051259994507
6329,1773099545803.411500,2.5,6,1,3.70000004768372,7.30000019073486,1,4.99137401580811
6330,1773099545869.417500,2.5,6,1,3.70000004768372,7.30000019073486,1,0
6331,1773099545932.599200,2.5,6,1,3.70000004768372,7.30000019073486,1,0
6332,1773099546002.554100,2.5,6,1,3.70000004768372,7.30000019073486,1,0
6333,1773099546063.523300,2.5,6,1,3.70000004768372,7.30000019073486,1,0
6334,1773099546127.968800,2.5,6,1,3.70000004768372,7.30000019073486,1,0
6335,1773099546190.659800,2.5,6,1,3.70000004768372,7.30000019073486,1,0
6336,1773099546254.845900,2.5,6,1,3.70000004768372,7.30000019073486,1,0
6337,1773099546319.364700,2.5,6,1,3.70000004768372,7.30000019073486,1,0
6338,1773099546383.744700,2.5,6,1,3.70000004768372,7.30000019073486,1,0
6339,1773099546451.956800,2.5,6,1,3.70000004768372,7.30000019073486,1,0
6340,1773099546518.440400,2.5,6,1,3.70000004768372,7.30000019073486,1,0
6341,1773099546577.160000,2.5,6,1,3.70000004768372,7.30000019073486,1,0
6342,1773099546641.975500,2.5,6,1,3.70000004768372,7.30000019073486,1,0
6343,1773099546707.424600,2.5,6,1,3.70000004768372,7.30000019073486,1,0
6344,1773099546770.883600,2.5,6,1,3.70000004768372,7.30000019073486,1,0
6345,1773099546835.619200,2.5,6,1,3.70000004768372,7.30000019073486,1,0
6346,1773099546900.209800,2.5,6,1,3.70000004768372,7.30000019073486,1,0
6347,1773099546970.141800,2.5,6,1,3.70000004768372,7.30000019073486,1,4.99949932098389
6348,1773099547031.696500,2.5,6,1,3.70000004768372,7.30000019073486,1,4.99855041503906
6349,1773099547093.941700,2.5,6,1,3.70000004768372,7.30000019073486,1,0
6350,1773099547160.428300,2.5,6,1,3.70000004768372,7.30000019073486,1,0
6351,1773099547222.268100,2.5,6,1,3.70000004768372,7.30000019073486,1,0
6352,1773099547286.602800,2.5,6,1,3.70000004768372,7.30000019073486,1,0
6353,1773099547351.007100,2.5,6,1,3.70000004768372,7.30000019073486,1,0
6354,1773099547415.749400,2.5,6,1,3.70000004768372,7.30000019073486,1,0
6355,1773099547484.920600,2.5,6,1,3.70000004768372,7.30000019073486,1,0
6356,1773099547546.405700,2.5,6,1,3.70000004768372,7.30000019073486,1,0
6357,1773099547609.867100,2.5,6,1,3.70000004768372,7.30000019073486,1,0
6358,1773099547673.717800,2.5,6,1,3.70000004768372,7.30000019073486,1,0
6359,1773099547739.505700,2.5,6,1,3.70000004768372,7.30000019073486,1,0
6360,1773099547802.614200,2.5,6,1,3.70000004768372,7.30000019073486,1,0
6361,1773099547866.990900,2.5,6,1,3.70000004768372,7.30000019073486,1,0
6362,1773099547931.547900,2.5,6,1,3.70000004768372,7.30000019073486,1,0
6363,1773099547999.307600,2.5,6,1,3.70000004768372,7.30000019073486,1,0
6364,1773099548064.681100,2.5,6,1,3.70000004768372,7.30000019073486,1,0
6365,1773099548125.667800,2.5,6,1,3.70000004768372,7.30000019073486,1,4.99933767318726
6366,1773099548191.020800,2.5,6,1,3.70000004768372,7.30000019073486,1,4.72328472137451
6367,1773099548254.666000,2.5,6,1,3.70000004768372,7.30000019073486,1,4.92227029800415
6368,1773099548318.352300,2.5,6,1,3.70000004768372,7.30000019073486,1,0
6369,1773099548383.234500,2.5,6,1,3.70000004768372,7.30000019073486,1,0
6370,1773099548447.610800,2.5,6,1,3.70000004768372,7.30000019073486,1,0
6371,1773099548515.065900,2.5,6,1,3.70000004768372,7.30000019073486,1,0
6372,1773099548581.576800,2.5,6,1,3.70000004768372,7.30000019073486,1,0
6373,1773099548640.551100,2.5,6,1,3.70000004768372,7.30000019073486,1,0
6374,1773099548705.259300,2.5,6,1,3.70000004768372,7.30000019073486,1,0
6375,1773099548772.010000,2.5,6,1,3.70000004768372,7.30000019073486,1,0
6376,1773099548834.320300,2.5,6,1,3.70000004768372,7.30000019073486,1,0
6377,1773099548899.045600,2.5,6,1,3.70000004768372,7.30000019073486,1,0
6378,1773099548966.351100,2.5,6,1,3.70000004768372,7.30000019073486,1,0
6379,1773099549027.758000,2.5,6,1,3.70000004768372,7.30000019073486,1,0
6380,1773099549096.962400,2.5,6,1,3.70000004768372,7.30000019073486,1,0
6381,1773099549156.665200,2.5,6,1,3.70000004768372,7.30000019073486,1,0
6382,1773099549221.460500,2.5,6,1,3.70000004768372,7.30000019073486,1,0
6383,1773099549286.335200,2.5,6,1,3.70000004768372,7.30000019073486,1,4.77943563461304
6384,1773099549350.252100,2.5,6,1,3.70000004768372,7.30000019073486,1,4.88331890106201
6385,1773099549417.273100,2.5,6,1,3.70000004768372,7.30000019073486,1,5.14751148223877
6386,1773099549478.848700,2.5,6,1,3.70000004768372,7.30000019073486,1,0
6387,1773099549546.301600,2.5,6,1,3.70000004768372,7.30000019073486,1,3.67059469223022
6388,1773099549607.887400,2.5,6,1,3.70000004768372,7.30000019073486,1,0
6389,1773099549674.356800,2.5,6,1,3.70000004768372,7.30000019073486,1,0
6390,1773099549736.523600,2.5,6,1,3.70000004768372,7.30000019073486,1,0
6391,1773099549802.043300,2.5,6,1,3.70000004768372,7.30000019073486,1,0
6392,1773099549871.671800,2.5,6,1,3.70000004768372,7.30000019073486,1,0
6393,1773099549930.774500,2.5,6,1,3.70000004768372,7.30000019073486,1,0
6394,1773099549998.701900,2.5,6,1,3.70000004768372,7.30000019073486,1,0
6395,1773099550059.605500,2.5,6,1,3.70000004768372,7.30000019073486,1,0
6396,1773099550123.490200,2.5,6,1,3.70000004768372,7.30000019073486,1,0
6397,1773099550187.801500,2.5,6,1,3.70000004768372,7.30000019073486,1,0
6398,1773099550255.272200,2.5,6,1,3.70000004768372,7.30000019073486,1,0
6399,1773099550321.608800,2.5,6,1,3.70000004768372,7.30000019073486,1,0
6400,1773099550387.939900,2.5,6,1,3.70000004768372,7.30000019073486,1,0
6401,1773099550447.380400,2.5,6,1,3.70000004768372,7.30000019073486,1,0.00555877666920424
6402,1773099550513.031700,2.5,6,1,3.70000004768372,7.30000019073486,1,0
6403,1773099550574.946700,2.5,6,1,3.70000004768372,7.30000019073486,1,0
6404,1773099550639.128700,2.5,6,1,3.70000004768372,7.30000019073486,1,0
6405,1773099550703.538500,2.5,6,1,3.70000004768372,7.30000019073486,1,0
6406,1773099550774.088900,2.5,6,1,3.70000004768372,7.30000019073486,1,0
6407,1773099550833.537800,2.5,6,1,3.70000004768372,7.30000019073486,1,0
6408,1773099550901.602200,2.5,6,1,3.70000004768372,7.30000019073486,1,0
6409,1773099550963.934000,2.5,6,1,3.70000004768372,7.30000019073486,1,0
6410,1773099551026.600600,2.5,6,1,3.70000004768372,7.30000019073486,1,0
6411,1773099551090.978600,2.5,6,1,3.70000004768372,7.30000019073486,1,0
6412,1773099551155.056900,2.5,6,1,3.70000004768372,7.30000019073486,1,0
6413,1773099551220.877200,2.5,6,1,3.70000004768372,7.30000019073486,1,0
6414,1773099551286.918300,2.5,6,1,3.70000004768372,7.30000019073486,1,0
6415,1773099551351.210600,2.5,6,1,3.70000004768372,7.30000019073486,1,0
